"ust_kategori","tarimsal_alt_grup","il_kod","il_adi","ilce_kod","ilce_adi","period","duzey_kodu","duzey_tip","y2021","y2022","y2023","y2024","il_ilce_adi"
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1282,Divriði,yillik,1282,4,51,63,67,63,Sivas Divriði
Tarýmsal Üretim,Diðer,58,Sivas,1342,Gemerek,yillik,1342,4,195,187,185,193,Sivas Gemerek
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1342,Gemerek,yillik,1342,4,60,65,65,65,Sivas Gemerek
Tarýmsal Üretim,Sebzeler,58,Sivas,1342,Gemerek,yillik,1342,4,16,16,16,16,Sivas Gemerek
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1342,Gemerek,yillik,1342,4,67,79,75,83,Sivas Gemerek
Tarýmsal Üretim,Diðer,58,Sivas,1373,Gürün,yillik,1373,4,172,168,170,170,Sivas Gürün
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1373,Gürün,yillik,1373,4,84,84,84,84,Sivas Gürün
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1373,Gürün,yillik,1373,4,8,8,8,8,Sivas Gürün
Tarýmsal Üretim,Sebzeler,58,Sivas,1373,Gürün,yillik,1373,4,16,16,16,16,Sivas Gürün
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1373,Gürün,yillik,1373,4,71,79,83,83,Sivas Gürün
Tarýmsal Üretim,Diðer,58,Sivas,1376,Hafik,yillik,1376,4,183,175,179,183,Sivas Hafik
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1376,Hafik,yillik,1376,4,54,54,54,59,Sivas Hafik
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1376,Hafik,yillik,1376,4,8,8,8,4,Sivas Hafik
Tarýmsal Üretim,Sebzeler,58,Sivas,1376,Hafik,yillik,1376,4,16,16,16,16,Sivas Hafik
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1376,Hafik,yillik,1376,4,83,87,87,91,Sivas Hafik
Tarýmsal Üretim,Diðer,58,Sivas,1407,Ýmranlý,yillik,1407,4,147,135,142,171,Sivas Ýmranlý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1407,Ýmranlý,yillik,1407,4,35,35,35,35,Sivas Ýmranlý
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1407,Ýmranlý,yillik,1407,4,4,4,0,4,Sivas Ýmranlý
Tarýmsal Üretim,Sebzeler,58,Sivas,1407,Ýmranlý,yillik,1407,4,4,4,0,4,Sivas Ýmranlý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1407,Ýmranlý,yillik,1407,4,51,47,47,67,Sivas Ýmranlý
Tarýmsal Üretim,Diðer,58,Sivas,1431,Kangal,yillik,1431,4,189,178,179,180,Sivas Kangal
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1431,Kangal,yillik,1431,4,54,54,54,54,Sivas Kangal
Tarýmsal Üretim,Sebzeler,58,Sivas,1431,Kangal,yillik,1431,4,6,6,6,6,Sivas Kangal
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1431,Kangal,yillik,1431,4,83,79,83,87,Sivas Kangal
Tarýmsal Üretim,Diðer,58,Sivas,1484,Koyulhisar,yillik,1484,4,153,146,149,157,Sivas Koyulhisar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1484,Koyulhisar,yillik,1484,4,85,85,85,85,Sivas Koyulhisar
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1484,Koyulhisar,yillik,1484,4,4,4,4,4,Sivas Koyulhisar
Tarýmsal Üretim,Sebzeler,58,Sivas,1484,Koyulhisar,yillik,1484,4,34,34,34,34,Sivas Koyulhisar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1484,Koyulhisar,yillik,1484,4,55,55,59,59,Sivas Koyulhisar
Tarýmsal Üretim,Diðer,58,Sivas,1628,Merkez,yillik,1628,4,214,203,206,203,Sivas Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1628,Merkez,yillik,1628,4,74,70,70,70,Sivas Merkez
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1628,Merkez,yillik,1628,4,6,6,6,6,Sivas Merkez
Tarýmsal Üretim,Sebzeler,58,Sivas,1628,Merkez,yillik,1628,4,30,30,30,30,Sivas Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1628,Merkez,yillik,1628,4,99,103,99,95,Sivas Merkez
Tarýmsal Üretim,Diðer,58,Sivas,1646,Suþehri,yillik,1646,4,191,185,186,188,Sivas Suþehri
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1646,Suþehri,yillik,1646,4,85,85,85,85,Sivas Suþehri
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1646,Suþehri,yillik,1646,4,8,8,8,8,Sivas Suþehri
Tarýmsal Üretim,Sebzeler,58,Sivas,1646,Suþehri,yillik,1646,4,28,28,28,28,Sivas Suþehri
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1646,Suþehri,yillik,1646,4,67,79,83,75,Sivas Suþehri
Tarýmsal Üretim,Diðer,58,Sivas,1650,Å?arkýþla,yillik,1650,4,207,203,203,204,Sivas Å?arkýþla
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1650,Å?arkýþla,yillik,1650,4,64,64,64,64,Sivas Å?arkýþla
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1650,Å?arkýþla,yillik,1650,4,4,4,4,4,Sivas Å?arkýþla
Tarýmsal Üretim,Sebzeler,58,Sivas,1650,Å?arkýþla,yillik,1650,4,12,12,12,12,Sivas Å?arkýþla
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1650,Å?arkýþla,yillik,1650,4,95,103,103,99,Sivas Å?arkýþla
Tarýmsal Üretim,Diðer,58,Sivas,1731,Yýldýzeli,yillik,1731,4,197,188,189,189,Sivas Yýldýzeli
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1731,Yýldýzeli,yillik,1731,4,55,59,59,59,Sivas Yýldýzeli
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1731,Yýldýzeli,yillik,1731,4,10,10,12,12,Sivas Yýldýzeli
Tarýmsal Üretim,Sebzeler,58,Sivas,1731,Yýldýzeli,yillik,1731,4,18,18,20,20,Sivas Yýldýzeli
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1731,Yýldýzeli,yillik,1731,4,103,99,99,99,Sivas Yýldýzeli
Tarýmsal Üretim,Diðer,58,Sivas,1738,Zara,yillik,1738,4,176,171,173,173,Sivas Zara
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1738,Zara,yillik,1738,4,45,54,45,45,Sivas Zara
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1738,Zara,yillik,1738,4,6,6,6,6,Sivas Zara
Tarýmsal Üretim,Sebzeler,58,Sivas,1738,Zara,yillik,1738,4,6,6,6,6,Sivas Zara
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1738,Zara,yillik,1738,4,71,75,75,75,Sivas Zara
Tarýmsal Üretim,Diðer,58,Sivas,1870,Akýncýlar,yillik,1870,4,173,165,165,165,Sivas Akýncýlar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1870,Akýncýlar,yillik,1870,4,45,45,45,45,Sivas Akýncýlar
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1870,Akýncýlar,yillik,1870,4,6,6,6,6,Sivas Akýncýlar
Tarýmsal Üretim,Sebzeler,58,Sivas,1870,Akýncýlar,yillik,1870,4,16,16,16,16,Sivas Akýncýlar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1870,Akýncýlar,yillik,1870,4,55,63,63,63,Sivas Akýncýlar
Tarýmsal Üretim,Diðer,58,Sivas,1875,Altýnyayla,yillik,1875,4,182,174,174,176,Sivas Altýnyayla
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1875,Altýnyayla,yillik,1875,4,45,45,45,45,Sivas Altýnyayla
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1875,Altýnyayla,yillik,1875,4,6,6,6,6,Sivas Altýnyayla
Tarýmsal Üretim,Sebzeler,58,Sivas,1875,Altýnyayla,yillik,1875,4,10,10,10,10,Sivas Altýnyayla
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1875,Altýnyayla,yillik,1875,4,83,79,79,75,Sivas Altýnyayla
Tarýmsal Üretim,Diðer,58,Sivas,1913,Doðanþar,yillik,1913,4,118,105,104,104,Sivas Doðanþar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1913,Doðanþar,yillik,1913,4,25,25,25,25,Sivas Doðanþar
Tarýmsal Üretim,Sebzeler,58,Sivas,1913,Doðanþar,yillik,1913,4,2,2,2,0,Sivas Doðanþar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1913,Doðanþar,yillik,1913,4,31,31,31,31,Sivas Doðanþar
Tarýmsal Üretim,Diðer,58,Sivas,1927,Gölova,yillik,1927,4,150,138,138,143,Sivas Gölova
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1927,Gölova,yillik,1927,4,35,35,35,35,Sivas Gölova
Tarýmsal Üretim,Sebzeler,58,Sivas,1927,Gölova,yillik,1927,4,8,8,8,8,Sivas Gölova
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1927,Gölova,yillik,1927,4,47,47,47,51,Sivas Gölova
Tarýmsal Üretim,Diðer,58,Sivas,1991,Ulaþ,yillik,1991,4,191,176,178,178,Sivas Ulaþ
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1991,Ulaþ,yillik,1991,4,50,55,54,54,Sivas Ulaþ
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1991,Ulaþ,yillik,1991,4,8,8,8,8,Sivas Ulaþ
Tarýmsal Üretim,Sebzeler,58,Sivas,1991,Ulaþ,yillik,1991,4,14,14,14,14,Sivas Ulaþ
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,58,Sivas,1991,Ulaþ,yillik,1991,4,87,83,75,79,Sivas Ulaþ
Tarýmsal Üretim,Diðer,59,Tekirdað,1250,Çerkezköy,yillik,1250,4,159,157,158,163,Tekirdað Çerkezköy
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,1250,Çerkezköy,yillik,1250,4,80,80,80,80,Tekirdað Çerkezköy
Tarýmsal Üretim,Sebzeler,59,Tekirdað,1250,Çerkezköy,yillik,1250,4,8,8,8,8,Tekirdað Çerkezköy
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,1250,Çerkezköy,yillik,1250,4,63,63,63,63,Tekirdað Çerkezköy
Tarýmsal Üretim,Diðer,59,Tekirdað,1258,Çorlu,yillik,1258,4,187,184,182,181,Tekirdað Çorlu
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,1258,Çorlu,yillik,1258,4,40,40,50,50,Tekirdað Çorlu
Tarýmsal Üretim,Örtüaltý sebzeler,59,Tekirdað,1258,Çorlu,yillik,1258,4,4,4,4,4,Tekirdað Çorlu
Tarýmsal Üretim,Sebzeler,59,Tekirdað,1258,Çorlu,yillik,1258,4,26,26,32,34,Tekirdað Çorlu
Tarýmsal Üretim,Süs bitkileri,59,Tekirdað,1258,Çorlu,yillik,1258,4,2,2,2,2,Tekirdað Çorlu
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,1258,Çorlu,yillik,1258,4,83,87,79,79,Tekirdað Çorlu
Tarýmsal Üretim,Diðer,59,Tekirdað,1388,Hayrabolu,yillik,1388,4,196,198,198,197,Tekirdað Hayrabolu
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,1388,Hayrabolu,yillik,1388,4,90,90,90,85,Tekirdað Hayrabolu
Tarýmsal Üretim,Örtüaltý sebzeler,59,Tekirdað,1388,Hayrabolu,yillik,1388,4,16,16,16,16,Tekirdað Hayrabolu
Tarýmsal Üretim,Sebzeler,59,Tekirdað,1388,Hayrabolu,yillik,1388,4,48,48,50,50,Tekirdað Hayrabolu
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,1388,Hayrabolu,yillik,1388,4,99,103,103,99,Tekirdað Hayrabolu
Tarýmsal Üretim,Diðer,59,Tekirdað,1511,Malkara,yillik,1511,4,202,199,203,203,Tekirdað Malkara
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,1511,Malkara,yillik,1511,4,80,75,75,75,Tekirdað Malkara
Tarýmsal Üretim,Örtüaltý meyveler,59,Tekirdað,1511,Malkara,yillik,1511,4,2,0,0,0,Tekirdað Malkara
Tarýmsal Üretim,Örtüaltý sebzeler,59,Tekirdað,1511,Malkara,yillik,1511,4,8,4,4,4,Tekirdað Malkara
Tarýmsal Üretim,Örtüaltý süs bitkileri,59,Tekirdað,1511,Malkara,yillik,1511,4,0,0,0,0,Tekirdað Malkara
Tarýmsal Üretim,Sebzeler,59,Tekirdað,1511,Malkara,yillik,1511,4,48,52,52,52,Tekirdað Malkara
Tarýmsal Üretim,Süs bitkileri,59,Tekirdað,1511,Malkara,yillik,1511,4,0,0,0,0,Tekirdað Malkara
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,1511,Malkara,yillik,1511,4,111,115,123,123,Tekirdað Malkara
Tarýmsal Üretim,Diðer,59,Tekirdað,1538,Muratlý,yillik,1538,4,183,180,181,177,Tekirdað Muratlý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,1538,Muratlý,yillik,1538,4,70,74,75,70,Tekirdað Muratlý
Tarýmsal Üretim,Örtüaltý sebzeler,59,Tekirdað,1538,Muratlý,yillik,1538,4,10,10,8,8,Tekirdað Muratlý
Tarýmsal Üretim,Sebzeler,59,Tekirdað,1538,Muratlý,yillik,1538,4,32,34,36,36,Tekirdað Muratlý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,1538,Muratlý,yillik,1538,4,91,95,95,83,Tekirdað Muratlý
Tarýmsal Üretim,Diðer,59,Tekirdað,1596,Saray,yillik,1596,4,197,191,186,187,Tekirdað Saray
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,1596,Saray,yillik,1596,4,115,115,110,90,Tekirdað Saray
Tarýmsal Üretim,Örtüaltý sebzeler,59,Tekirdað,1596,Saray,yillik,1596,4,4,4,4,4,Tekirdað Saray
Tarýmsal Üretim,Sebzeler,59,Tekirdað,1596,Saray,yillik,1596,4,52,52,50,50,Tekirdað Saray
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,1596,Saray,yillik,1596,4,95,99,87,83,Tekirdað Saray
Tarýmsal Üretim,Diðer,59,Tekirdað,1652,Å?arköy,yillik,1652,4,193,192,198,202,Tekirdað Å?arköy
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,1652,Å?arköy,yillik,1652,4,115,115,130,130,Tekirdað Å?arköy
Tarýmsal Üretim,Sebzeler,59,Tekirdað,1652,Å?arköy,yillik,1652,4,52,52,56,56,Tekirdað Å?arköy
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,1652,Å?arköy,yillik,1652,4,103,107,111,111,Tekirdað Å?arköy
Tarýmsal Üretim,Diðer,59,Tekirdað,1825,Marmaraereðlisi,yillik,1825,4,172,182,167,179,Tekirdað Marmaraereðlisi
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,1825,Marmaraereðlisi,yillik,1825,4,105,105,105,95,Tekirdað Marmaraereðlisi
Tarýmsal Üretim,Örtüaltý sebzeler,59,Tekirdað,1825,Marmaraereðlisi,yillik,1825,4,6,10,10,8,Tekirdað Marmaraereðlisi
Tarýmsal Üretim,Sebzeler,59,Tekirdað,1825,Marmaraereðlisi,yillik,1825,4,26,30,32,32,Tekirdað Marmaraereðlisi
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,1825,Marmaraereðlisi,yillik,1825,4,67,75,75,79,Tekirdað Marmaraereðlisi
Tarýmsal Üretim,Diðer,59,Tekirdað,2094,Ergene,yillik,2094,4,193,188,192,190,Tekirdað Ergene
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,2094,Ergene,yillik,2094,4,65,65,65,65,Tekirdað Ergene
Tarýmsal Üretim,Örtüaltý sebzeler,59,Tekirdað,2094,Ergene,yillik,2094,4,6,8,6,6,Tekirdað Ergene
Tarýmsal Üretim,Örtüaltý süs bitkileri,59,Tekirdað,2094,Ergene,yillik,2094,4,2,2,2,2,Tekirdað Ergene
Tarýmsal Üretim,Sebzeler,59,Tekirdað,2094,Ergene,yillik,2094,4,44,44,44,44,Tekirdað Ergene
Tarýmsal Üretim,Süs bitkileri,59,Tekirdað,2094,Ergene,yillik,2094,4,2,2,2,2,Tekirdað Ergene
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,2094,Ergene,yillik,2094,4,83,87,83,83,Tekirdað Ergene
Tarýmsal Üretim,Diðer,59,Tekirdað,2095,Kapaklý,yillik,2095,4,162,164,160,164,Tekirdað Kapaklý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,2095,Kapaklý,yillik,2095,4,70,70,75,75,Tekirdað Kapaklý
Tarýmsal Üretim,Örtüaltý sebzeler,59,Tekirdað,2095,Kapaklý,yillik,2095,4,4,4,4,4,Tekirdað Kapaklý
Tarýmsal Üretim,Sebzeler,59,Tekirdað,2095,Kapaklý,yillik,2095,4,34,36,36,36,Tekirdað Kapaklý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,2095,Kapaklý,yillik,2095,4,63,63,63,63,Tekirdað Kapaklý
Tarýmsal Üretim,Diðer,59,Tekirdað,2096,Süleymanpaþa,yillik,2096,4,208,203,209,208,Tekirdað Süleymanpaþa
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",59,Tekirdað,2096,Süleymanpaþa,yillik,2096,4,140,130,135,135,Tekirdað Süleymanpaþa
Tarýmsal Üretim,Örtüaltý sebzeler,59,Tekirdað,2096,Süleymanpaþa,yillik,2096,4,40,40,40,40,Tekirdað Süleymanpaþa
Tarýmsal Üretim,Sebzeler,59,Tekirdað,2096,Süleymanpaþa,yillik,2096,4,82,82,72,72,Tekirdað Süleymanpaþa
Tarýmsal Üretim,Süs bitkileri,59,Tekirdað,2096,Süleymanpaþa,yillik,2096,4,2,2,2,2,Tekirdað Süleymanpaþa
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,59,Tekirdað,2096,Süleymanpaþa,yillik,2096,4,91,91,91,91,Tekirdað Süleymanpaþa
Tarýmsal Üretim,Diðer,60,Tokat,1129,Almus,yillik,1129,4,162,159,161,159,Tokat Almus
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1129,Almus,yillik,1129,4,79,79,79,79,Tokat Almus
Tarýmsal Üretim,Sebzeler,60,Tokat,1129,Almus,yillik,1129,4,44,44,44,44,Tokat Almus
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1129,Almus,yillik,1129,4,87,95,95,91,Tokat Almus
Tarýmsal Üretim,Diðer,60,Tokat,1151,Artova,yillik,1151,4,206,203,204,206,Tokat Artova
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1151,Artova,yillik,1151,4,49,49,49,49,Tokat Artova
Tarýmsal Üretim,Sebzeler,60,Tokat,1151,Artova,yillik,1151,4,6,6,6,8,Tokat Artova
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1151,Artova,yillik,1151,4,83,91,91,95,Tokat Artova
Tarýmsal Üretim,Diðer,60,Tokat,1308,Erbaa,yillik,1308,4,237,234,236,235,Tokat Erbaa
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1308,Erbaa,yillik,1308,4,120,120,120,120,Tokat Erbaa
Tarýmsal Üretim,Örtüaltý sebzeler,60,Tokat,1308,Erbaa,yillik,1308,4,10,10,10,10,Tokat Erbaa
Tarýmsal Üretim,Örtüaltý süs bitkileri,60,Tokat,1308,Erbaa,yillik,1308,4,10,10,10,10,Tokat Erbaa
Tarýmsal Üretim,Sebzeler,60,Tokat,1308,Erbaa,yillik,1308,4,58,58,60,60,Tokat Erbaa
Tarýmsal Üretim,Süs bitkileri,60,Tokat,1308,Erbaa,yillik,1308,4,14,14,14,14,Tokat Erbaa
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1308,Erbaa,yillik,1308,4,103,107,107,99,Tokat Erbaa
Tarýmsal Üretim,Diðer,60,Tokat,1545,Niksar,yillik,1545,4,220,213,213,216,Tokat Niksar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1545,Niksar,yillik,1545,4,125,124,119,119,Tokat Niksar
Tarýmsal Üretim,Örtüaltý sebzeler,60,Tokat,1545,Niksar,yillik,1545,4,10,10,10,10,Tokat Niksar
Tarýmsal Üretim,Sebzeler,60,Tokat,1545,Niksar,yillik,1545,4,54,56,56,56,Tokat Niksar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1545,Niksar,yillik,1545,4,111,127,127,123,Tokat Niksar
Tarýmsal Üretim,Diðer,60,Tokat,1584,Reþadiye,yillik,1584,4,170,163,164,164,Tokat Reþadiye
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1584,Reþadiye,yillik,1584,4,70,70,70,70,Tokat Reþadiye
Tarýmsal Üretim,Sebzeler,60,Tokat,1584,Reþadiye,yillik,1584,4,22,22,22,22,Tokat Reþadiye
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1584,Reþadiye,yillik,1584,4,59,67,67,67,Tokat Reþadiye
Tarýmsal Üretim,Diðer,60,Tokat,1679,Merkez,yillik,1679,4,233,227,231,229,Tokat Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1679,Merkez,yillik,1679,4,109,119,119,124,Tokat Merkez
Tarýmsal Üretim,Örtüaltý meyveler,60,Tokat,1679,Merkez,yillik,1679,4,2,2,2,2,Tokat Merkez
Tarýmsal Üretim,Örtüaltý sebzeler,60,Tokat,1679,Merkez,yillik,1679,4,40,40,40,40,Tokat Merkez
Tarýmsal Üretim,Örtüaltý süs bitkileri,60,Tokat,1679,Merkez,yillik,1679,4,6,6,6,6,Tokat Merkez
Tarýmsal Üretim,Sebzeler,60,Tokat,1679,Merkez,yillik,1679,4,76,76,76,76,Tokat Merkez
Tarýmsal Üretim,Süs bitkileri,60,Tokat,1679,Merkez,yillik,1679,4,2,2,2,2,Tokat Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1679,Merkez,yillik,1679,4,115,123,127,143,Tokat Merkez
Tarýmsal Üretim,Diðer,60,Tokat,1690,Turhal,yillik,1690,4,222,208,216,235,Tokat Turhal
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1690,Turhal,yillik,1690,4,94,99,99,99,Tokat Turhal
Tarýmsal Üretim,Örtüaltý meyveler,60,Tokat,1690,Turhal,yillik,1690,4,2,2,2,2,Tokat Turhal
Tarýmsal Üretim,Örtüaltý sebzeler,60,Tokat,1690,Turhal,yillik,1690,4,8,8,4,4,Tokat Turhal
Tarýmsal Üretim,Sebzeler,60,Tokat,1690,Turhal,yillik,1690,4,54,54,54,54,Tokat Turhal
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1690,Turhal,yillik,1690,4,99,99,103,115,Tokat Turhal
Tarýmsal Üretim,Diðer,60,Tokat,1740,Zile,yillik,1740,4,231,228,233,233,Tokat Zile
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1740,Zile,yillik,1740,4,69,69,69,69,Tokat Zile
Tarýmsal Üretim,Örtüaltý sebzeler,60,Tokat,1740,Zile,yillik,1740,4,6,6,2,2,Tokat Zile
Tarýmsal Üretim,Sebzeler,60,Tokat,1740,Zile,yillik,1740,4,38,38,38,38,Tokat Zile
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1740,Zile,yillik,1740,4,87,111,111,111,Tokat Zile
Tarýmsal Üretim,Diðer,60,Tokat,1834,Pazar,yillik,1834,4,198,206,205,212,Tokat Pazar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1834,Pazar,yillik,1834,4,79,79,79,79,Tokat Pazar
Tarýmsal Üretim,Örtüaltý sebzeler,60,Tokat,1834,Pazar,yillik,1834,4,6,6,6,6,Tokat Pazar
Tarýmsal Üretim,Sebzeler,60,Tokat,1834,Pazar,yillik,1834,4,52,52,52,52,Tokat Pazar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1834,Pazar,yillik,1834,4,71,75,75,79,Tokat Pazar
Tarýmsal Üretim,Diðer,60,Tokat,1858,Yeþilyurt,yillik,1858,4,207,210,206,198,Tokat Yeþilyurt
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1858,Yeþilyurt,yillik,1858,4,30,30,30,30,Tokat Yeþilyurt
Tarýmsal Üretim,Sebzeler,60,Tokat,1858,Yeþilyurt,yillik,1858,4,8,8,8,8,Tokat Yeþilyurt
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1858,Yeþilyurt,yillik,1858,4,75,87,87,79,Tokat Yeþilyurt
Tarýmsal Üretim,Diðer,60,Tokat,1883,Baþçiftlik,yillik,1883,4,121,116,119,121,Tokat Baþçiftlik
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1883,Baþçiftlik,yillik,1883,4,30,30,30,30,Tokat Baþçiftlik
Tarýmsal Üretim,Sebzeler,60,Tokat,1883,Baþçiftlik,yillik,1883,4,6,6,6,8,Tokat Baþçiftlik
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1883,Baþçiftlik,yillik,1883,4,31,31,35,39,Tokat Baþçiftlik
Tarýmsal Üretim,Diðer,60,Tokat,1987,Sulusaray,yillik,1987,4,188,190,196,195,Tokat Sulusaray
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",60,Tokat,1987,Sulusaray,yillik,1987,4,54,54,54,54,Tokat Sulusaray
Tarýmsal Üretim,Sebzeler,60,Tokat,1987,Sulusaray,yillik,1987,4,10,10,10,10,Tokat Sulusaray
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,60,Tokat,1987,Sulusaray,yillik,1987,4,83,87,95,99,Tokat Sulusaray
